,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
786,3.124518,0.0,0.0,0.0,3.0,180.0,0.0,0.0
787,3.126521,0.0,0.0,0.0,3.0,180.0,0.0,0.0
790,0.015335,560.0,560.0,0.0,10.0,840.0,10.0,840.0
791,14.978483,206.0,0.0,0.0,2.0,262.0,0.0,0.0
792,3.132172,0.0,0.0,0.0,3.0,180.0,0.0,0.0
794,3.142202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
796,0.018727,39.0,55.0,0.0,1.0,67.0,1.0,83.0
798,3.151202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
799,3.122675,0.0,0.0,0.0,3.0,180.0,0.0,0.0
801,3.123708,0.0,0.0,0.0,3.0,180.0,0.0,0.0
803,3.12946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
804,1.09063,67.0,233.0,0.0,7.0,439.0,6.0,553.0
810,3.130731,0.0,0.0,0.0,3.0,180.0,0.0,0.0
812,6e-06,136.0,0.0,0.0,2.0,192.0,0.0,0.0
813,3.1275,0.0,0.0,0.0,3.0,180.0,0.0,0.0
814,3.088975,0.0,0.0,0.0,3.0,180.0,0.0,0.0
815,3.082726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
818,3.096495,0.0,0.0,0.0,3.0,180.0,0.0,0.0
820,3.133249,0.0,0.0,0.0,3.0,180.0,0.0,0.0
824,3.080482,0.0,0.0,0.0,3.0,180.0,0.0,0.0
826,0.241316,0.0,0.0,0.0,4.0,216.0,2.0,112.0
827,3.120946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
829,3.087247,0.0,0.0,0.0,3.0,180.0,0.0,0.0
830,1.060899,66.0,232.0,0.0,7.0,450.0,7.0,604.0
833,2.502576,78.0,0.0,0.0,2.0,134.0,0.0,0.0
840,3.138999,0.0,0.0,0.0,3.0,180.0,0.0,0.0
841,3.148703,0.0,0.0,0.0,3.0,180.0,0.0,0.0
843,3.156938,0.0,0.0,0.0,3.0,180.0,0.0,0.0
846,3.12597,0.0,0.0,0.0,3.0,180.0,0.0,0.0
848,59.204685,3000.0,0.0,0.0,10.0,3280.0,0.0,0.0
849,0.010748,48.0,48.0,0.0,1.0,76.0,1.0,76.0
850,3.152464,0.0,0.0,0.0,3.0,180.0,0.0,0.0
854,3.145497,0.0,0.0,0.0,3.0,180.0,0.0,0.0
860,0.097946,48.0,48.0,0.0,1.0,76.0,1.0,76.0
862,3.140216,0.0,0.0,0.0,3.0,180.0,0.0,0.0
863,3.093511,0.0,0.0,0.0,3.0,180.0,0.0,0.0
865,3.149244,0.0,0.0,0.0,3.0,180.0,0.0,0.0
867,3.102272,0.0,0.0,0.0,3.0,180.0,0.0,0.0
869,0.006492,45.0,45.0,0.0,1.0,73.0,1.0,73.0
871,0.374546,48.0,48.0,0.0,1.0,76.0,1.0,76.0
872,0.35153,0.0,0.0,0.0,1.0,40.0,1.0,40.0
878,3.128986,0.0,0.0,0.0,3.0,180.0,0.0,0.0
879,0.00451,96.0,96.0,0.0,2.0,152.0,2.0,152.0
880,99.016883,636.0,0.0,0.0,6.0,804.0,0.0,0.0
882,3.120244,0.0,0.0,0.0,3.0,180.0,0.0,0.0
883,3.111274,0.0,0.0,0.0,3.0,180.0,0.0,0.0
884,0.041973,0.0,0.0,0.0,2.0,80.0,2.0,80.0
885,3.118709,0.0,0.0,0.0,3.0,180.0,0.0,0.0
886,3.080264,0.0,0.0,0.0,3.0,180.0,0.0,0.0
889,16.99384,212.0,0.0,0.0,2.0,268.0,0.0,0.0
891,3.122196,0.0,0.0,0.0,3.0,180.0,0.0,0.0
895,0.002757,48.0,48.0,0.0,1.0,76.0,1.0,76.0
896,3.140433,0.0,0.0,0.0,3.0,180.0,0.0,0.0
899,3.136202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
900,3.156919,0.0,0.0,0.0,3.0,180.0,0.0,0.0
902,3.100007,0.0,0.0,0.0,3.0,180.0,0.0,0.0
905,0.016737,48.0,48.0,0.0,1.0,76.0,1.0,76.0
907,3.093006,0.0,0.0,0.0,3.0,180.0,0.0,0.0
908,0.180147,48.0,48.0,0.0,1.0,76.0,1.0,76.0
911,3.085002,0.0,0.0,0.0,3.0,180.0,0.0,0.0
916,3.12721,0.0,0.0,0.0,3.0,180.0,0.0,0.0
917,0.510698,0.0,0.0,0.0,1.0,40.0,1.0,40.0
918,3.126012,0.0,0.0,0.0,3.0,180.0,0.0,0.0
921,38.59536,3888.0,0.0,0.0,29.0,4700.0,0.0,0.0
923,3.103746,0.0,0.0,0.0,3.0,180.0,0.0,0.0
924,0.239568,157.0,371.0,0.0,5.0,377.0,4.0,539.0
925,0.005247,48.0,48.0,0.0,1.0,76.0,1.0,76.0
927,3.118444,0.0,0.0,0.0,3.0,180.0,0.0,0.0
928,3.115457,0.0,0.0,0.0,3.0,180.0,0.0,0.0
930,3.12422,0.0,0.0,0.0,3.0,180.0,0.0,0.0
936,3.106283,0.0,0.0,0.0,3.0,180.0,0.0,0.0
937,3.113971,0.0,0.0,0.0,3.0,180.0,0.0,0.0
938,0.28533,0.0,0.0,0.0,1.0,40.0,1.0,40.0
940,3.123979,0.0,0.0,0.0,3.0,180.0,0.0,0.0
941,3.133262,0.0,0.0,0.0,3.0,180.0,0.0,0.0
942,3.115224,0.0,0.0,0.0,3.0,180.0,0.0,0.0
945,3.134243,0.0,0.0,0.0,3.0,180.0,0.0,0.0
946,0.11794,48.0,48.0,0.0,1.0,76.0,1.0,76.0
950,3.117952,0.0,0.0,0.0,3.0,180.0,0.0,0.0
952,3.108756,0.0,0.0,0.0,3.0,180.0,0.0,0.0
954,3.124438,0.0,0.0,0.0,3.0,180.0,0.0,0.0
960,3.109737,0.0,0.0,0.0,3.0,180.0,0.0,0.0
965,3.137946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
966,16.397167,212.0,285.0,0.0,2.0,268.0,1.0,313.0
967,3.139983,0.0,0.0,0.0,3.0,180.0,0.0,0.0
970,0.005741,45.0,45.0,0.0,1.0,73.0,1.0,73.0
972,3.152919,0.0,0.0,0.0,3.0,180.0,0.0,0.0
974,3.158726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
976,3.140193,0.0,0.0,0.0,3.0,180.0,0.0,0.0
977,33.999394,318.0,0.0,0.0,3.0,402.0,0.0,0.0
978,3.124489,0.0,0.0,0.0,3.0,180.0,0.0,0.0
979,3.128471,0.0,0.0,0.0,3.0,180.0,0.0,0.0
983,3.119191,0.0,0.0,0.0,3.0,180.0,0.0,0.0
985,3.111199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
986,3.129015,0.0,0.0,0.0,3.0,180.0,0.0,0.0
987,5.090348,78.0,103.0,0.0,2.0,134.0,1.0,131.0
988,58.447015,3603.0,0.0,0.0,12.0,3939.0,0.0,0.0
991,69.989844,384.0,384.0,0.0,8.0,608.0,8.0,608.0
992,10.020288,288.0,288.0,0.0,6.0,456.0,6.0,456.0
993,3.121202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
996,3.112021,0.0,0.0,0.0,3.0,180.0,0.0,0.0
998,3.117737,0.0,0.0,0.0,3.0,180.0,0.0,0.0
999,3.129692,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1001,3.097,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1002,3.144507,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1004,3.081233,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1005,3.139664,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1007,0.006996,45.0,45.0,0.0,1.0,73.0,1.0,73.0
1010,3.093244,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1012,3.126947,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1013,3.097776,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1015,3.135995,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1019,0.125901,38.0,54.0,0.0,1.0,66.0,1.0,82.0
1020,3.090985,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1021,3.091645,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1023,3.126719,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1025,0.914822,40.0,0.0,0.0,2.0,152.0,0.0,0.0
1028,3.08652,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1030,3.091269,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1032,0.386166,135.0,238.0,0.0,4.0,315.0,4.0,406.0
1035,2.141034,67.0,233.0,0.0,8.0,499.0,7.0,605.0
1038,0.229625,0.0,0.0,0.0,2.0,80.0,2.0,80.0
1039,0.02199,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1040,3.131955,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1041,3.080487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1042,3.109972,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1044,3.132253,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1047,3.108509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1048,3.153957,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1050,3.154446,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1051,3.131957,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1055,3.129984,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1057,3.102216,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1060,3.15277,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1061,3.096493,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1062,3.15724,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1063,0.011742,0.0,0.0,0.0,5.0,212.0,3.0,144.0
1064,0.00525,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1066,3.145256,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1067,3.122224,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1070,3.096042,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1072,0.205631,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1076,3.146697,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1079,3.158679,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1081,23.757218,173.0,0.0,0.0,2.0,229.0,0.0,0.0
1082,3.158957,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1083,3.108975,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1084,3.108453,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1088,3.151479,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1089,3.104726,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1090,0.004746,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1096,3.128971,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1097,3.120744,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1099,3.081001,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1100,3.109221,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1101,3.105739,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1104,3.10552,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1106,3.112208,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1107,3.153711,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1108,3.131718,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1112,3.102712,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1114,3.120203,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1116,1.023167,52.0,124.0,0.0,5.0,320.0,4.0,328.0
1118,3.115777,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1120,3.130976,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1121,3.147257,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1124,3.117209,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1127,0.011705,46.0,62.0,0.0,1.0,74.0,1.0,90.0
1128,3.091718,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1129,0.00174,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1130,0.005751,96.0,96.0,0.0,2.0,152.0,2.0,152.0
1131,3.099472,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1137,3.129219,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1138,0.239786,0.0,0.0,0.0,4.0,216.0,2.0,112.0
1140,3.143973,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1143,3.09653,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1144,3.13097,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1145,3.108958,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1148,3.133955,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1149,3.137228,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1153,3.095235,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1154,3.152206,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1155,0.121952,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1156,3.104237,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1158,3.109969,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1162,3.109753,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1163,32.012532,318.0,0.0,0.0,3.0,402.0,0.0,0.0
1169,3.101768,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1171,3.096231,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1175,0.030736,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1176,3.160204,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1178,3.08274,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1179,3.014281,60.0,0.0,0.0,2.0,116.0,0.0,0.0
1181,3.109261,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1182,3.131223,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1183,3.151197,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1186,3.088044,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1188,3.107525,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1190,3.086752,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1191,3.131684,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1193,3.150012,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1194,3.151462,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1197,3.13795,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1198,5.006899,78.0,103.0,0.0,2.0,134.0,1.0,131.0
1201,3.096029,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1204,3.156468,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1206,3.104478,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1207,3.113966,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1211,3.127977,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1212,3.108732,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1214,3.111253,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1216,3.123199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1218,0.374783,0.0,0.0,0.0,1.0,40.0,1.0,40.0
1222,1.024416,52.0,124.0,0.0,5.0,320.0,4.0,328.0
1223,3.0815,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1225,0.253356,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1229,3.096946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1230,3.12369,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1244,0.094945,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1245,3.09377,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1247,3.094212,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1252,3.158469,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1253,3.149952,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1254,3.151946,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1255,3.086458,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1256,3.120487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1257,3.099754,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1259,3.107522,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1261,3.148265,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1263,3.119181,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1265,3.134765,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1266,3.113182,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1268,3.151974,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1269,31.990517,318.0,0.0,0.0,3.0,402.0,0.0,0.0
1273,0.092188,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1274,0.057705,106.0,311.0,0.0,1.0,134.0,1.0,339.0
1275,3.091009,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1277,3.112487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1278,0.382797,0.0,0.0,0.0,2.0,80.0,2.0,80.0
1283,3.127434,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1284,3.105204,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1285,0.137675,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1288,3.119189,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1298,3.11925,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1299,3.097488,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1305,3.145191,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1306,3.132735,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1311,3.09822,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1313,3.095254,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1314,3.151685,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1315,3.138935,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1316,3.090977,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1317,3.154723,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1318,3.143214,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1319,3.142203,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1321,3.159441,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1323,3.145007,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1324,3.158687,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1328,3.082242,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1329,3.112987,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1332,3.135449,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1333,3.08423,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1335,0.228112,157.0,371.0,0.0,4.0,337.0,4.0,539.0
1336,3.089772,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1337,3.153486,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1338,3.095725,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1339,3.095517,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1340,3.083749,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1343,3.088752,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1344,3.148227,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1348,3.151741,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1350,3.090223,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1354,3.095962,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1359,3.149496,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1361,3.149924,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1364,3.127734,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1365,3.15447,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1371,5.004896,78.0,0.0,0.0,2.0,134.0,0.0,0.0
1374,89.496243,519.0,0.0,0.0,6.0,687.0,0.0,0.0
1377,3.143976,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1379,3.136941,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1380,3.091755,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1383,3.110243,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1384,3.114454,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1385,3.090268,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1386,3.110764,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1387,3.153683,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1391,3.133954,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1393,3.100983,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1394,3.157493,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1396,3.113525,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1397,3.148508,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1399,4.061189,66.0,232.0,0.0,9.0,570.0,7.0,604.0
1400,0.010997,45.0,45.0,0.0,1.0,73.0,1.0,73.0
1402,3.135004,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1404,3.104731,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1408,3.159711,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1410,3.118461,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1414,3.080486,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1415,3.114732,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1416,3.134483,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1418,3.105025,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1422,3.133733,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1425,3.133741,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1427,1.064142,67.0,233.0,0.0,7.0,451.0,7.0,605.0
1433,0.002494,37.0,53.0,0.0,1.0,65.0,1.0,81.0
1434,3.127688,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1435,3.143999,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1440,102.89938,703.0,0.0,0.0,7.0,899.0,0.0,0.0
1442,0.009741,45.0,45.0,0.0,1.0,73.0,1.0,73.0
1444,3.158975,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1445,3.086755,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1447,3.09199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1450,3.12425,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1451,3.116224,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1453,0.004238,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1455,10.069254,288.0,288.0,0.0,6.0,456.0,6.0,456.0
1457,3.108247,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1458,3.150742,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1459,3.122277,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1461,3.084527,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1463,3.124735,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1466,2.079813,67.0,233.0,0.0,8.0,499.0,6.0,553.0
1469,0.001744,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1470,0.170911,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1472,3.156452,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1473,3.082502,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1480,3.137752,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1481,3.102,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1482,3.121492,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1487,3.088968,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1488,3.138971,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1490,2.103554,67.0,233.0,0.0,9.0,563.0,7.0,605.0
1491,3.111529,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1492,2.101046,67.0,233.0,0.0,8.0,511.0,7.0,605.0
1494,2.01585,52.0,124.0,0.0,6.0,380.0,4.0,328.0
1496,3.119713,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1499,0.082702,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1500,3.153509,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1501,3.152993,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1502,3.159456,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1503,3.095224,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1504,1.079885,67.0,233.0,0.0,7.0,451.0,7.0,605.0
1505,3.147752,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1510,3.100524,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1511,3.138978,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1513,0.025733,90.0,90.0,0.0,2.0,146.0,2.0,146.0
1514,3.158977,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1518,112.029533,636.0,0.0,0.0,6.0,804.0,0.0,0.0
1519,1.074639,67.0,233.0,0.0,7.0,439.0,6.0,553.0
1520,3.144461,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1524,3.087774,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1528,0.002002,29.0,45.0,0.0,1.0,57.0,1.0,73.0
1530,3.10674,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1535,0.010185,47.0,111.0,0.0,1.0,75.0,1.0,139.0
1537,3.086205,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1538,3.091704,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1539,3.122199,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1540,3.122704,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1547,3.123747,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1548,1.094376,67.0,233.0,0.0,7.0,439.0,6.0,553.0
1549,3.084503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1550,0.027231,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1551,3.138248,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1554,0.00524,96.0,96.0,0.0,2.0,152.0,2.0,152.0
1556,0.093452,0.0,0.0,0.0,2.0,80.0,2.0,80.0
1558,3.11445,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1562,77.009104,318.0,1390.0,0.0,3.0,402.0,2.0,1446.0
1565,3.158503,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1566,3.114233,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1567,3.151482,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1569,3.085506,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1573,0.247405,0.0,0.0,0.0,4.0,216.0,2.0,112.0
1575,3.135679,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1577,3.142266,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1580,3.107993,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1588,3.085738,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1589,3.138683,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1590,3.16047,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1591,3.158661,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1593,3.100202,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1598,34.993314,318.0,0.0,0.0,3.0,402.0,0.0,0.0
1599,3.105487,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1604,3.082022,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1607,3.116688,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1608,0.005537,96.0,672.0,0.0,2.0,152.0,14.0,1064.0
1610,0.028727,48.0,48.0,0.0,1.0,76.0,1.0,76.0
1611,3.082521,0.0,0.0,0.0,3.0,180.0,0.0,0.0
1612,3.121468,0.0,0.0,0.0,3.0,180.0,0.0,0.0
